QUEST_LV_0300_20150323_000001		칼리스 기사단을 지원하기 위해 본부에서 떨어져 나와 이런 곳에 있습니다.{nl}궁금한 것이 있다면 베르크티 광장에 있는 본부 쪽으로 알아보시기 바랍니다.				경비병 라일
QUEST_LV_0300_20151001_000350		부품이 잘 고정되지 않습니다{nl}주변의 몬스터로부터 끈 같은 것을 구해야 할 것 같습니다	QUEST_LV_0300_20150908_000191	{memo X}	부품이 잘 고정되지 않습니다{nl}끈 같은 것이 필요할 것 같습니다!	
QUEST_LV_0300_20151001_000351		부품을 고정할만한 것이 필요합니다	QUEST_LV_0300_20150908_000192	{memo X}	끈을 구해와야 합니다	
QUEST_LV_0300_20151001_000352		영혼의 인도를 부탁한다고 한다	QUEST_LV_0300_20150717_000026	{memo X}	이제 안심해도 된다고 한다	
QUEST_LV_0300_20151001_000353		이야기를 다시 듣는다	QUEST_LV_0100_20150317_002379	$Cancel	종료	
QUEST_LV_0300_20151001_000354		결계석을 살펴 보는 중	QUEST_LV_0300_20150908_000193	{memo X}	장치를 살펴 보는 중	
QUEST_LV_0300_20151001_000355		결계석으로 영혼이 빨려 들어가는 느낌입니다!{nl}이걸 해결해 줄 누군가를 빨리 찾아야 합니다!				
QUEST_LV_0300_20151001_000356		마족을 도울 수는 없다고 한다	QUEST_LV_0100_20150317_002379	$Cancel	종료	
QUEST_LV_0300_20151001_000357		어쩔 수 없으니 돌아가겠다고 한다	QUEST_LV_0100_20150317_002378	$Alright	알겠다고 한다	
QUEST_LV_0300_20151001_000358		잠시 생각 좀 해 보겠다고 한다	QUEST_LV_0100_20150317_002379	$Cancel	종료	
QUEST_LV_0300_20151001_000359		성수를 얻어 오겠다고 한다	QUEST_LV_0300_20150717_000034	{memo X}	클레릭 마스터에게 가 본다고 한다	
QUEST_LV_0300_20151001_000360		이제 협조할 수 없다고 한다	QUEST_LV_0300_20150717_000035	{memo X}	이제 협조할 수 없다	
QUEST_LV_0300_20151001_000361		죽음을 위하여(1)				
QUEST_LV_0300_20151001_000362		영혼 집약기를 파괴하겠다고 한다				
QUEST_LV_0300_20151001_000363		그만 돕겠다고 한다	QUEST_LV_0100_20150317_002379	$Cancel	종료	
QUEST_LV_0300_20151001_000364		영혼 집약기에 대해	QUEST_LV_0300_20150729_000151	{memo X}	영혼 집약기와 쉬트리가일라의 관계	
QUEST_LV_0300_20151001_000365		인기척을 느낀 몬스터들이 몰려옵니다!{nl}몬스터의 공격을 피해 결계석을 파괴하세요!	QUEST_LV_0300_20150908_000196	{memo X}	몬스터의 공격을 피해 단말기를 파괴하세요!	
QUEST_LV_0300_20151001_000366		죽음을 위하여(2)				
QUEST_LV_0300_20151001_000367		폭약을 모아 오겠다고 한다	QUEST_LV_0100_20150317_002378	$Alright	알겠다고 한다	
QUEST_LV_0300_20151001_000368		폭약에 불 붙이는 중	QUEST_LV_0300_20150908_000197	{memo X}	폭약가루를 놓고 점화하는 중	
QUEST_LV_0300_20151001_000369		강력한 폭발로 결계석이 파괴되었습니다!	QUEST_LV_0300_20150908_000198	{memo X}	단말기가 폭발하면서 사라졌습니다!	
QUEST_LV_0300_20151001_000370		죽음을 위하여(3)				
QUEST_LV_0300_20151001_000371		오브를 놓는 중	QUEST_LV_0300_20150908_000199	{memo X}	오브를 설치 하는 중	
QUEST_LV_0300_20151001_000372		작별 인사를 건넨다	QUEST_LV_0300_20150717_000048	{memo X}	인사한다	
QUEST_LV_0300_20151001_000373		도와준다.	QUEST_LV_0100_20150317_002398	$Accept	수락	
QUEST_LV_0300_20151001_000374		연안요새 입구의 석화 탐지기를 살펴 보세요.	QUEST_UNUSED_20150717_000283	{memo X}	연안 요새 입구의 석화 탐지기를 살펴 보세요.	
QUEST_LV_0300_20151001_000375		석화서리로부터 탈출				
QUEST_LV_0300_20151001_000376		탐지기를 살펴보려 하자 공교롭게도 석화서리가 불어오는 것 같습니다. 석화서리를 피해 안전한 곳으로 달리세요!				
QUEST_LV_0300_20151001_000377		큐폴 메일레 덕분에 석화서리로부터 무사히 피신할 수 있었습니다. 큐폴 메일레와 대화해 보세요.	QUEST_LV_0300_20150717_000052	{memo X}	석화서리로부터 구해 준 큐폴과 대화해 보세요.	
QUEST_LV_0300_20151001_000378		큐폴 메일레가 석화서리로부터 안전하게 영혼들을 인도할 수 있도록 이 지역에 아직 가보지 않은 곳의 탐지기를 모두 점검하세요.	QUEST_LV_0300_20150717_000054	{memo X}	큐폴 메일레가 석화서리로부터 안전하게 영혼들을 인도할 수 있도록 이 지역의, 아직 가보지 않은 곳의 탐지기를 모두 점검 하세요.	
QUEST_LV_0300_20151001_000379		큐폴 메일레에게 상황 전달	QUEST_LV_0300_20150717_000055		큐폴 메일레에게 돌아가기	
QUEST_LV_0300_20151001_000380		입구 쪽에 있던 탐지기를 제외한 4개의 탐지기를 모두 확인했습니다. 이제 큐폴 메일레에게 돌아가서 상황을 전해 주세요.	QUEST_LV_0300_20150717_000056	{memo X}	입구 쪽에 있던 탐지기를 제외한 4개의 탐지기를 모두 조사했습니다. 이제 큐폴 메일레에게 돌아가서 상황을 전해 주세요.	
QUEST_LV_0300_20151001_000381		고장난 탐지기를 고쳐야 큐폴 메일레가 안전하게 영혼을 인도할 수 있을 것 같습니다. 큐폴 메일레와 다시 대화해 보세요.	QUEST_LV_0300_20150717_000057	{memo X}	고장난 탐지기를 다시 작동 시키기 위해 전할 말이 있습니다. 큐폴 메일레와 다시 대화하세요.	
QUEST_LV_0300_20151001_000382		왕국군 레티아 찾아가기				
QUEST_LV_0300_20151001_000383		큐폴 메일레는 왕국군이 석화 탐지기를 설치했으니 그들이 제일 잘 알 것이라고 합니다. 베르크티 광장의 왕국군 장교 레티아를 찾아가 보세요.				
QUEST_LV_0300_20151001_000384		왕국군 레티에는 연안요새의 석화 탐지기가 이미 고장나 있다는 것을 알고 있는 것 같습니다. 작동하지 않는 석화탐지기에 대해 왕국군 레티아와 대화를 더 나눠보세요.	QUEST_LV_0300_20150717_000060	{memo X}	연안요새의 작동하지 않는 석화탐지기에 대해 왕국군 레티아와 대화를 더 나눠보세요.	
QUEST_LV_0300_20151001_000385		연안요새의 지원 병력 행방 수색	QUEST_LV_0300_20150803_000181	{memo X}	병사들의 시신 수습하기	
QUEST_LV_0300_20151001_000386		연안요새로 파견 나간 지원병들을 추적하세요. 생존자가 없다면 그들의 유품이라도 수습해야 합니다. 몬스터가 약탈할 가능성도 있으니 근처의 몬스터를 사냥해 보는 것도 좋습니다.	QUEST_LV_0300_20150803_000182	{memo X}	왕국군 레티아의 말에 따라, 연안요새로 파견 나간 병사들을 찾아 봅시다. 혹시라도 그들이 사고를 당했다면 시신의 유품을 수습해 오세요. 몬스터들이 약탈해 갔을 지도 모르니 연안 요새의 몬스터들을 사냥 해 보는 것도 좋습니다.	
QUEST_LV_0300_20151001_000387		왕국군 레티아에게 전달	QUEST_LV_0300_20150803_000183	{memo X}	왕국군 레티아에게 돌아가기	
QUEST_LV_0300_20151001_000388		왕국군 병사들은 안타깝게도 생존자가 없었습니다. 유품을 모두 수습하였으니 레티아에게 돌아가세요.	QUEST_LV_0300_20150803_000184	{memo X}	왕국군 병사들은 안타깝게도 변을 당했습니다. 시신을 모두 수습하였으니 레티아에게 돌아가세요.	
QUEST_LV_0300_20151001_000389		왕국군 장교 레티아에게 연안요새의 석화 탐지기 수리에 대해 대화해 보세요.	QUEST_LV_0300_20150803_000185	{memo X}	연안 요새의 탐지기를 수리하러 떠났던 병사들의 시신을 모두 수습해 주었으니, 레티아로부터 탐지기의 부품을 얻을 수 있을 것 같습니다. 그녀와 대화해 보세요.	
QUEST_LV_0300_20151001_000390		왕국군 장교 레티아에게 연안요새의 석화 탐지기 수리에 대화해 보세요.	QUEST_LV_0300_20150803_000187	{memo X}	왕국군 레티아로부터 부품을 얻어 보세요.	
QUEST_LV_0300_20151001_000391		큐폴 메일레에게 복귀	QUEST_LV_0300_20150717_000055		큐폴 메일레에게 돌아가기	
QUEST_LV_0300_20151001_000392		석화 탐지기를 수리할 준비를 마쳤습니다. 큐폴 메일레와 대화해 보세요.	QUEST_LV_0300_20150717_000065	{memo X}	석화 탐지기를 수리하러 가기 전에, 이런 상황에 대해 큐폴 메일레와 대화 해 봅시다.	
QUEST_LV_0300_20151001_000393		선착장의 석화 탐지기 수리				
QUEST_LV_0300_20151001_000394		큐폴 메일레가 영혼을 안전하게 인도할 수 있도록 작동하지 않았던 선착장의 석화 탐지기를 수리 하세요.	QUEST_LV_0300_20150717_000067	{memo X}	작동하지 않았던 첫 번째 석화 탐지기를 수리 하세요.	
QUEST_LV_0300_20151001_000395		갑자기 몰려든 몬스터를 모두 물리쳤습니다. 이제 안심하고 석화 탐지기를 수리 할 수 있을 것 같습니다.	QUEST_LV_0300_20150717_000068	{memo X}	석화 탐지기를 수리 하려고 하자 달려 든 몬스터들을 모두 물리쳤습니다. 이제 안심하고 석화 탐지기를 수리 할 수 있을 것 같습니다.	
QUEST_LV_0300_20151001_000396		스키다 보루의 석화 탐지기 수리				
QUEST_LV_0300_20151001_000397		큐폴 메일레가 안전하게 영혼을 인도할 수 있도록 스키다 보루의 석화 탐지기를 수리하러 가세요.	QUEST_LV_0300_20150717_000070	{memo X}	이제 세 번째 석화 탐지기를 수리하러 가세요.	
QUEST_LV_0300_20151001_000398		고정할 끈 수집	QUEST_LV_0300_20150717_000071	{memo X}	고정할 끈 구하기	
QUEST_LV_0300_20151001_000399		석화 탐지기를 고치려면 부품을 잘 고정 시켜 줄 만한 것이 필요 할 것 같습니다. 몬스터에게 노끈 같은 것을 구해 보세요.	QUEST_LV_0300_20150717_000072	{memo X}	탐지기의 부품을 달고 잘 고정 시켜 줄 노끈이 필요 할 것 같습니다. 몬스터들로부터 구해 봅시다.	
QUEST_LV_0300_20151001_000400		고정 할 끈을 모두 구했습니다. 이제 큐폴 메일레가 안전하게 영혼을 인도할 수 있도록 스키다 보루의 석화 탐지기를 수리하세요.	QUEST_LV_0300_20150717_000073	{memo X}	고정 할 끈을 모두 구했습니다. 이제 세 번째 석화 탐지기를  수리 하세요.	
QUEST_LV_0300_20151001_000401		수상한 결계석 살펴 보기	QUEST_LV_0300_20150717_000077	{memo X}	수상한 장치 살펴 보기	
QUEST_LV_0300_20151001_000402		알 수 없는 결계석이 자꾸만 나를 부르는 느낌입니다. 살펴 보면 알 수 있지 않을까요?	QUEST_LV_0300_20150717_000078	{memo X}	알 수 없는 장치에 다가가면 무언가에 이끌리듯이 그 앞으로 이동하게 됩니다. 과연 이 장치는 무엇일까요. 만져 보면 알 수 있지 않을까요?	
QUEST_LV_0300_20151001_000403		도움을 줄 만한 누군가를 찾기				
QUEST_LV_0300_20151001_000404		영혼이 빠져 나가고 있는 것인지, 점점 기운이 없어지면서 스태미나가 빠져 나가고 있습니다. 어서 움직여서 이 상황을 풀어 줄 누군가를 찾아 보세요.				
QUEST_LV_0300_20151001_000405		마족 쉬트리가일라와 대화				
QUEST_LV_0300_20151001_000406		마족 쉬트리가일라는 선뜻 이해하기 힘든 혼잣말을 하고 있습니다. 아무래도 사연을 들어 보는 것이 좋겠습니다.	QUEST_LV_0300_20150717_000083	{memo X}	아무래도 쉬트리가일라의 사연을 들어봐야 할 것 같습니다.	
QUEST_LV_0300_20151001_000407		지니오스 측량소에 자라는 독초 수집				
QUEST_LV_0300_20151001_000408		마족 쉬트리가일라는 자신이 죽는 것을 도와준다면 저주를 풀어 주겠다고 합니다. 지니오스 측량소에 자라는 독초를 구해 오세요.	QUEST_LV_0300_20150717_000085	{memo X}	쉬트리가일라는 계시자로서 자신의 죽음에 도움을 주는 것도 나쁘지 않을 것이라면서 독초를 구해다 달라고 하고 있습니다. 그가 말한 곳으로 가서 독초를 구해 오세요.	
QUEST_LV_0300_20151001_000409		마족 쉬트리가일라에게 독초 전달	QUEST_LV_0300_20150717_000086	{memo X}	쉬트리가일라에게 독초 갖다 주기	
QUEST_LV_0300_20151001_000410		마족 쉬트리가일라가 원하는 독초를 모두 구한 것 같습니다. 이 독초들을 쉬트리가일라에게 전해 주세요.	QUEST_LV_0300_20150717_000087	{memo X}	쉬트리가일라가 말한 독초를 모두 구한 것 같습니다. 이제 돌아가 이 독초들을 쉬트리가일레에게 전해 주세요.	
QUEST_LV_0300_20151001_000411		쉬트리가일라에게 필요한 성수를 얻기 위해 클레릭 마스터와 대화해 보세요.	QUEST_LV_0300_20150717_000088	{memo X}	쉬트리가일라에게 필요한 성수를 얻기 위해 클레릭 마스터와 대화 하세요.	
QUEST_LV_0300_20151001_000412		마족 쉬트리가일라에게 돌아가기				
QUEST_LV_0300_20151001_000413		클레릭 마스터는 어떤 이유이건 마족을 도울 순 없다고 합니다. 아쉽지만 어쨌든 이 사실을 마족 쉬트리가일라에게 전해 주세요.				
QUEST_LV_0300_20151001_000414		마족 쉬트리가일라에게 독초는 효과가 없는 것 같습니다. 다시 그와 대화해 보세요.	QUEST_LV_0300_20150717_000091	{memo X}	쉬트리가일라에게 독초를 건네주었고, 그가 그 독초를 먹는 것 같았지만 효과는 보이지 않습니다. 다시 그에게 말을 걸어 보세요.	
QUEST_LV_0300_20151001_000415		마족 쉬트리가일라는 독초가 효과가 없기에 성수를 이용하여 죽음에 이르려 합니다. 클레릭 마스터를 찾아 가 성수를 얻어 오세요.				
QUEST_LV_0300_20151001_000416		죽음을 위하여				
QUEST_LV_0300_20151001_000417		마족 쉬트리가일라는 이미 알고 있었다는 눈치입니다. 이제 어떻게 해야 할 지 그와 대화해 보세요.	QUEST_LV_0300_20150717_000094	{memo X}	쉬트리가일라와 더 대화해 보세요.	
QUEST_LV_0300_20151001_000418		드부스 거리의 결계석 파괴	QUEST_LV_0300_20150717_000095	{memo X}	영혼 집약 단말기 파괴하기	
QUEST_LV_0300_20151001_000419		결계석을 이용하여 영혼 집약기를 파괴하면 마족 쉬트리가일라가 죽음에 이르게 된다고 합니다. 영혼 집약기를 지키고 있는 드부스 거리의 결계석을 파괴하고 그 핵을 수집하세요.	QUEST_LV_0300_20150717_000096	{memo X}	쉬트리가일라를 도와주기 위해서는 일단 영혼 집약 장치를 파괴 해야 할 것 같습니다. 그 이전에 영혼 집약 장치의 단말기를 차례로 파괴해서 영혼 집약 장치 본체를 파괴할 도구의 재료를 구해야 한다고 합니다. 먼저 첫 번째 단말기를 파괴 하세요.	
QUEST_LV_0300_20151001_000420		드부스 거리의 결계석을 파괴하여 핵을 수집햇습니다. 이 핵을 쉬트리가일라에게 전해 주세요.	QUEST_LV_0300_20150717_000098	{memo X}	단말기를 파괴 했습니다. 또한 단말기의 핵도 무사히 구했습니다. 이 핵을 쉬트리가일라에게 전해 주세요.	
QUEST_LV_0300_20151001_000421		결계석을 파괴하고 %s 수집	QUEST_LV_0300_20150729_000153	{memo X}	단말기를 파괴하고 %s 구하기	
QUEST_LV_0300_20151001_000422		결계석을 파괴하고 핵 수집	QUEST_LV_0300_20150717_000099	{memo X}	단말기를 파괴하고 핵 구하기	
QUEST_LV_0300_20151001_000423		다음 결계석을 파괴하기 위해서는 어떻게 해야 하는지 쉬트리가일라와 대화해 보세요.	QUEST_LV_0300_20150717_000100	{memo X}	두 번째 지역의 단말기를 파괴 하기 위해서는 어떻게 해야 하는지 쉬트리가일라와 이야기 해 보세요.	
QUEST_LV_0300_20151001_000424		석화된 도굴꾼에게서 폭약 수집				
QUEST_LV_0300_20151001_000425		마족 쉬트가일라는 다음 결계석은 폭약으로 파괴할 수 있다고 합니다. 석화된 도굴꾼에게서 폭약을 수집하세요.	QUEST_LV_0300_20150717_000102	{memo X}	쉬트리가일라의 말에 따라, 단말기를 파괴 하기 위한 폭약가루의 효과 증폭을 위한 재료로 그 일대의 석화물에서 석화가루를 긁어 모아 봅시다.	
QUEST_LV_0300_20151001_000426		바카레자 시장 터의 결계석 폭파	QUEST_LV_0300_20150717_000103	{memo X}	단말기 폭파하기	
QUEST_LV_0300_20151001_000427		이 정도 양의 폭약이면 결계석을 파괴할 수 있을 것 같습니다. 폭약으로 바카레자 시장 터의 결계석을 폭파하세요.	QUEST_LV_0300_20150717_000104	{memo X}	쉬트리가일라가 준 폭약가루와 채취한 석화물 가루로 두 번째 단말기를 폭파 시키세요.	
QUEST_LV_0300_20151001_000428		마지막 결계석을 파괴하기 위해 어떻게 해야 하는지 쉬트리가일라와 대화해 보세요.	QUEST_LV_0300_20150717_000105	{memo X}	다음 단말기를 파괴 하기 위해 어떻게 해야 하는지 쉬트리가일라와 대화해 보세요.	
QUEST_LV_0300_20151001_000429		경비 망루의 결계석 파괴	QUEST_LV_0300_20150717_000106	{memo X}	단말기 파괴 하기	
QUEST_LV_0300_20151001_000430		마족 쉬트리가일라는 마지막 결계석을 파괴하려면 몬스터의 마지막 숨결이 필요하다고 합니다. 석화 된 몬스터에게서 돌이 된 마지막 숨결을 구해 경비 망루의 결계석에 던져 넣어 파괴하세요.	QUEST_LV_0300_20150717_000107	{memo X}	쉬트리가일라의 말 대로 세 번째 단말기에 접근하면 넉다운 됩니다. 세 번째 단말기 근처의 석화 된 몬스터로부터 코어를 구해 단말기를 향해 던져서 단말기를 파괴 하세요.	
QUEST_LV_0300_20151001_000431		마족 쉬트가일라에게 결계석의 핵 전달	QUEST_LV_0300_20150729_000154	{memo X}	단말기 핵 갖다 주기	
QUEST_LV_0300_20151001_000432		마지막 결계석이 파괴되고 핵을 수집했습니다. 쉬트리가일라에게 결계석의 핵을 가져다 주세요.	QUEST_LV_0300_20150729_000155	{memo X}	쉬트리가일라에게 단말기의 핵을 가져다 주세요.	
QUEST_LV_0300_20151001_000433		모든 결계석을 파괴하고 그 핵을 구했으니 이제 어떻게 해야 할지 마족 쉬트리가일라와 대화해 보세요.	QUEST_LV_0300_20150717_000109	{memo X}	단말기들을 모두 없앴으니, 이제 쉬트리가일라에게 돌아가 보세요.	
QUEST_LV_0300_20151001_000434		쉬트리가일라의 오브 제작	QUEST_LV_0300_20150717_000110	{memo X}	마법 오브의 재료 구하기	
QUEST_LV_0300_20151001_000435		마족 쉬트리가일라는 영혼 집약기를 터뜨릴 오브를 만들라고 합니다. 석화된 몬스터로부터 뇌관을 구한 뒤 제작서를 사용하여 쉬트리가일라의 오브를 만드세요.	QUEST_LV_0300_20150717_000111	{memo X}	쉬트리가일라로부터 영혼 집약 장치에서 영혼을 모두 빠져 나가게 할 오브를 만들 수 있는 제작서를 받았습니다. 쉬트리가일라가 미쳐 구하지 못한 재료를 몬스터로부터 구한 뒤 제작서를 사용하여 쉬트드가일라의 마법 오브를 만들어 보세요.	
QUEST_LV_0300_20151001_000436		무너진 사원 터의 영혼 집약기 파괴	QUEST_LV_0300_20150717_000112	{memo X}	영혼 집약 장치 파괴하러 가기	
QUEST_LV_0300_20151001_000437		쉬트리가일라의 오브를 만들었습니다. 이 오브를 영혼 집약기로 가져가세요.	QUEST_LV_0300_20150717_000113	{memo X}	쉬트리가일라의 마법 오브를 만들었습니다. 이제 오브를 영혼 집약 장치에 가져가세요.	
QUEST_LV_0300_20151001_000438		영혼 집약기 파괴	QUEST_LV_0300_20150717_000114	{memo X}	영혼 집약 장치 파괴	
QUEST_LV_0300_20151001_000439		영혼 집약기를 파괴할 때가 왔습니다. 쉬트리가일라의 오브를 가지고 영혼 집약기를 파괴하세요.	QUEST_LV_0300_20150717_000115	{memo X}	쉬트리가일라의 오브를 가지고, 영혼 집약 장치를 파괴 하세요.	
QUEST_LV_0300_20151001_000440		쉬트리가일라의 오브를 놓자, 그 힘을 느낀 몬스터들이 마구 몰려들기 시작했습니다. 몰려온 몬스터를 물리치세요.	QUEST_LV_0300_20150717_000116		쉬트리가일라의 오브를 설치 했더니, 엄청난 반응을 일으키면서 몬스터들이 몰려들었습니다! 몬스터들을 물리치세요!	
QUEST_LV_0300_20151001_000441		영혼 집약기가 파괴되었습니다. 이제 쉬트리가일라에게 돌아가 보세요.	QUEST_LV_0300_20150717_000117	{memo X}	영혼 집약 장치가 파괴되었습니다. 이제 쉬트리가일라에게 돌아가 보세요.	
QUEST_LV_0300_20151001_000442		마족 쉬트리가일라 마지막 말 들어 주기	QUEST_LV_0300_20150717_000118	{memo X}	쉬트리가일라와 마지막 인사 하기	
QUEST_LV_0300_20151001_000443		마족 쉬트리가일라의 소원을 들어 줄 시간인 것 같습니다. 그의 말을 들어 주세요.	QUEST_LV_0300_20150717_000119	{memo X}	쉬트리가일라의 소원을 들어 줄  시간인 것 같습니다.	
QUEST_LV_0300_20151001_000444		독초를 채취했습니다!	QUEST_LV_0300_20150908_000204	{memo X}	독초를 채취 했습니다!	
QUEST_LV_0300_20151001_000445		마지막 숨결 수집 중	QUEST_LV_0300_20150908_000209	{memo X}	몬스터 코어 빼내는 중	
QUEST_LV_0300_20151001_000446		마지막 숨결을 획득했습니다!	QUEST_LV_0300_20150908_000210	{memo X}	코어를 획득했습니다!	
